FileName,pupil_leftX,pupil_leftY,pupil_rightX,pupil_rightY,nose_tipX,nose_tipY,mouth_leftX,mouth_leftY,mouth_rightX,mouth_rightY,eyebrow_left_outerX,eyebrow_left_outerY,eyebrow_left_innerX,eyebrow_left_innerY,eye_left_outerX,eye_left_outerY,eye_left_topX,eye_left_topY,eye_left_bottomX,eye_left_bottomY,eye_left_innerX,eye_left_innerY,eyebrow_right_innerX,eyebrow_right_innerY,eyebrow_right_outerX,eyebrow_right_outerY,eye_right_innerX,eye_right_innerY,eye_right_topX,eye_right_topY,nose_right_alar_topX,nose_right_alar_topY,nose_left_alar_out_tipX,nose_left_alar_out_tipY,nose_right_alar_out_tipX,nose_right_alar_out_tipY,upper_lip_topX,upper_lip_topY,upper_lip_bottomX,upper_lip_bottomY
user_31/IMG_20211025_210717.jpg, 1910.3,  3944.3, 2796.2,  3870.8, 2290.4,  4237.5, 2007.2,  4820.2, 2719.8,  4776.6, 1664.6,  3674.2, 2068.2,  3585.2, 1758.0,  3969.7, 1921.8,  3891.8, 1891.3,  3982.2, 2069.9,  3933.3, 2536.2,  3556.3, 3065.9,  3631.9, 2635.1,  3889.9, 2771.4,  3811.2, 2533.5,  4172.7, 2058.4,  4404.4, 2621.7,  4375.4, 2349.7,  4699.9, 2333.8,  4761.0
user_31/IMG_20211025_210718.jpg, 1775.0,  4254.5, 2639.7,  4204.4, 2160.2,  4614.0, 1848.7,  5217.6, 2618.1,  5180.5, 1532.1,  3981.3, 1940.6,  3893.9, 1621.7,  4276.4, 1788.5,  4199.2, 1754.7,  4294.9, 1935.0,  4247.4, 2397.7,  3883.8, 2913.1,  3976.2, 2481.3,  4221.4, 2615.5,  4142.3, 2409.3,  4539.7, 1909.9,  4771.6, 2498.3,  4750.2, 2226.6,  5109.0, 2209.0,  5171.7
user_31/IMG_20211026_133728.jpg, 1342.5,  3677.0, 1991.4,  3759.1, 1676.7,  4005.8, 1273.9,  4366.7, 1860.1,  4456.6, 1100.6,  3499.0, 1555.5,  3490.8, 1234.3,  3675.6, 1347.6,  3648.5, 1341.5,  3699.7, 1446.4,  3684.3, 1855.2,  3529.0, 2221.5,  3631.1, 1891.7,  3745.0, 1995.3,  3728.2, 1814.4,  3950.2, 1413.6,  4039.1, 1859.5,  4104.1, 1617.1,  4317.9, 1598.0,  4379.5
user_31/IMG_20211026_133729.jpg, 1649.7,  3610.6, 2293.8,  3697.1, 2010.6,  3937.7, 1606.7,  4301.4, 2203.8,  4378.0, 1413.7,  3463.8, 1863.3,  3443.8, 1542.6,  3610.9, 1655.8,  3579.6, 1647.4,  3633.5, 1753.2,  3618.6, 2157.2,  3489.2, 2510.6,  3599.7, 2197.3,  3683.6, 2299.1,  3666.1, 2137.0,  3884.2, 1737.5,  3979.8, 2185.1,  4037.0, 1958.6,  4261.3, 1941.6,  4313.3
user_31/IMG_20211026_133731.jpg, 1820.3,  3543.2, 2486.1,  3671.6, 2173.1,  3910.2, 1745.6,  4257.7, 2353.6,  4369.6, 1584.5,  3373.9, 2047.7,  3389.9, 1707.9,  3535.9, 1829.5,  3511.2, 1815.5,  3567.1, 1928.3,  3558.8, 2358.1,  3455.8, 2723.9,  3585.1, 2385.5,  3652.7, 2493.2,  3638.6, 2306.7,  3858.8, 1897.2,  3935.5, 2347.1,  4019.0, 2106.4,  4236.5, 2086.2,  4291.5
user_31/IMG_20211029_213947.jpg, 1185.8,  3858.5, 1956.0,  3810.9, 1573.8,  4223.6, 1293.3,  4746.5, 1919.8,  4710.5, 962.7,  3634.5, 1339.4,  3576.0, 1045.5,  3876.8, 1200.5,  3813.7, 1169.0,  3890.9, 1328.1,  3852.3, 1741.2,  3571.6, 2181.7,  3623.3, 1818.2,  3825.3, 1935.9,  3761.9, 1764.8,  4134.3, 1335.2,  4342.2, 1838.2,  4323.4, 1622.7,  4664.9, 1605.6,  4716.4
user_31/IMG_20211029_213945.jpg, 1278.9,  3760.0, 2073.7,  3737.0, 1664.2,  4134.2, 1372.4,  4663.4, 1994.9,  4644.9, 1066.0,  3524.6, 1450.5,  3488.4, 1137.1,  3773.5, 1294.4,  3723.9, 1261.6,  3786.2, 1422.3,  3756.5, 1856.1,  3495.1, 2301.5,  3553.8, 1934.1,  3743.1, 2055.8,  3695.6, 1863.6,  4045.0, 1416.7,  4239.8, 1933.0,  4236.2, 1702.4,  4582.4, 1683.9,  4641.8
user_31/IMG_20211030_094642.jpg, 937.0,  3093.2, 1657.2,  3084.9, 1315.4,  3483.4, 1022.9,  3891.6, 1582.1,  3882.4, 737.3,  2912.6, 1110.1,  2895.9, 802.5,  3099.8, 953.7,  3049.5, 919.7,  3126.2, 1071.9,  3097.2, 1469.5,  2911.0, 1868.0,  2943.9, 1529.9,  3095.3, 1642.5,  3038.7, 1472.4,  3384.6, 1079.6,  3546.7, 1529.2,  3549.0, 1330.0,  3846.7, 1311.9,  3890.6
user_31/IMG_20211030_094643.jpg, -206.5,  2467.1, 595.7,  2382.3, 201.7,  2890.1, -47.3,  3320.9, 578.1,  3266.5, -464.4,  2285.2, -40.3,  2235.2, -345.9,  2481.9, -199.0,  2419.0, -219.1,  2509.6, -61.8,  2457.9, 347.4,  2197.8, 840.1,  2185.5, 453.9,  2406.0, 576.8,  2332.7, 387.1,  2745.2, -23.4,  2952.4, 471.2,  2916.1, 261.2,  3254.2, 251.4,  3306.7
user_31/IMG_20211130_001858.jpg, 1880.1,  3116.6, 2538.8,  2331.7, 2737.8,  3004.8, 2789.9,  3723.7, 3320.6,  3039.4, 1506.0,  3190.4, 1866.2,  2732.1, 1755.0,  3270.3, 1852.8,  3057.9, 1901.0,  3164.3, 2011.6,  2973.9, 2212.7,  2368.6, 2579.4,  1984.8, 2438.4,  2474.6, 2486.4,  2301.2, 2726.4,  2758.5, 2523.9,  3348.9, 2942.4,  2834.6, 3092.4,  3309.6, 3115.3,  3365.4
user_31/IMG_20211130_001900.jpg, 1710.5,  3359.0, 2387.9,  2565.1, 2562.2,  3306.0, 2583.5,  4001.5, 3141.3,  3340.0, 1311.4,  3410.2, 1680.6,  2975.3, 1579.0,  3512.2, 1680.1,  3297.0, 1733.6,  3411.3, 1849.4,  3215.4, 2046.5,  2594.6, 2421.1,  2193.0, 2283.0,  2715.6, 2326.6,  2533.3, 2565.7,  3043.6, 2343.8,  3620.8, 2778.3,  3126.4, 2900.8,  3618.2, 2919.3,  3675.0
user_31/IMG_20211201_104431.jpg, 1263.9,  3042.4, 2144.9,  3005.9, 1676.0,  3442.7, 1348.8,  3979.0, 2058.6,  3965.1, 1023.1,  2801.9, 1446.1,  2760.7, 1106.9,  3058.3, 1279.8,  2993.2, 1244.2,  3077.8, 1424.8,  3040.4, 1893.1,  2758.2, 2397.6,  2801.8, 1987.6,  3019.0, 2123.7,  2951.7, 1895.9,  3345.8, 1415.6,  3555.3, 1974.3,  3548.7, 1713.2,  3907.2, 1693.4,  3963.5
user_31/IMG_20211201_104432.jpg, 1051.5,  3059.1, 1954.7,  3029.7, 1484.4,  3476.6, 1131.5,  4022.4, 1861.2,  4012.0, 804.5,  2811.4, 1246.0,  2773.0, 890.0,  3073.6, 1068.5,  3009.0, 1031.5,  3095.0, 1216.1,  3058.6, 1700.8,  2775.3, 2211.1,  2821.7, 1794.4,  3041.6, 1934.8,  2974.5, 1705.3,  3376.7, 1204.8,  3586.5, 1783.4,  3583.5, 1513.0,  3949.2, 1491.6,  4009.0
user_31/IMG_20211201_104433.jpg, 1140.0,  3203.1, 2048.6,  3199.9, 1573.0,  3613.8, 1217.3,  4137.0, 1939.6,  4137.6, 899.9,  2940.8, 1343.3,  2917.8, 977.9,  3212.3, 1158.2,  3155.9, 1119.3,  3238.1, 1304.7,  3206.1, 1804.1,  2933.7, 2314.9,  2995.4, 1888.6,  3206.3, 2031.5,  3146.6, 1789.4,  3521.4, 1293.3,  3714.9, 1865.0,  3723.9, 1597.6,  4071.5, 1575.9,  4128.5
user_31/IMG_20211204_003028.jpg, 2028.2,  3739.5, 3198.4,  3833.4, 2472.9,  4393.2, 2014.6,  4996.7, 3004.2,  5068.6, 1747.6,  3363.7, 2300.3,  3375.8, 1829.4,  3728.4, 2052.5,  3673.8, 1994.4,  3791.5, 2236.6,  3764.1, 2892.1,  3448.1, 3589.3,  3587.2, 2988.6,  3828.9, 3179.0,  3755.5, 2808.5,  4270.0, 2134.7,  4470.8, 2898.0,  4540.7, 2500.2,  4982.1, 2471.6,  5048.0
user_31/IMG_20211204_202034.jpg, 547.0,  2974.0, 1472.7,  2932.2, 1016.6,  3361.5, 649.2,  3930.1, 1414.6,  3898.4, 289.4,  2710.4, 745.5,  2661.6, 376.7,  2991.9, 566.1,  2917.9, 525.9,  3014.9, 719.4,  2971.1, 1218.7,  2659.1, 1737.0,  2716.0, 1306.2,  2948.6, 1451.3,  2870.3, 1234.4,  3265.5, 723.0,  3488.3, 1318.8,  3472.5, 1057.2,  3832.2, 1035.0,  3896.3
user_31/IMG_20211204_202035.jpg, 465.7,  2972.7, 1399.5,  2930.0, 949.4,  3360.4, 578.2,  3943.0, 1347.2,  3906.7, 204.2,  2699.4, 665.5,  2648.9, 293.4,  2991.1, 485.4,  2916.5, 444.7,  3013.7, 639.4,  2969.6, 1145.9,  2647.0, 1664.6,  2706.1, 1232.2,  2946.6, 1378.5,  2867.7, 1165.8,  3265.6, 647.9,  3493.9, 1252.0,  3475.6, 991.7,  3838.5, 969.5,  3904.1
user_31/IMG_20211204_202033.jpg, 1106.3,  3238.7, 1976.9,  3198.1, 1529.7,  3618.1, 1190.0,  4190.1, 1914.2,  4166.2, 869.1,  2970.9, 1288.6,  2914.4, 948.3,  3256.6, 1123.0,  3187.0, 1086.3,  3276.4, 1267.7,  3234.7, 1735.8,  2911.2, 2224.4,  2976.8, 1819.2,  3212.7, 1954.7,  3140.0, 1753.0,  3530.6, 1254.0,  3749.5, 1832.3,  3737.3, 1569.3,  4096.1, 1548.2,  4160.4
user_31/IMG_20211206_015746.jpg, 1519.6,  2716.2, 3160.4,  2798.9, 2219.7,  3664.9, 1493.7,  4563.4, 2848.5,  4669.1, 1124.8,  2218.2, 1908.7,  2196.9, 1229.5,  2714.7, 1554.2,  2641.8, 1477.3,  2769.6, 1817.4,  2738.6, 2745.4,  2277.5, 3642.8,  2456.5, 2870.1,  2793.4, 3128.7,  2709.6, 2662.7,  3472.6, 1692.8,  3780.9, 2768.0,  3874.9, 2200.0,  4575.4, 2149.6,  4662.2
user_31/IMG_20211206_015747.jpg, 401.4,  2924.8, 2002.9,  2852.4, 1168.5,  3752.6, 529.1,  4682.7, 1876.6,  4664.3, -44.2,  2503.5, 744.9,  2412.9, 117.1,  2951.7, 427.6,  2847.0, 367.5,  2981.8, 693.4,  2918.5, 1556.2,  2406.4, 2466.4,  2496.8, 1718.9,  2874.3, 1965.4,  2767.5, 1579.2,  3531.8, 668.8,  3908.6, 1720.4,  3903.8, 1227.4,  4609.0, 1187.3,  4703.0
user_31/IMG_20211223_133733.jpg, 3018.2,  3228.5, 3921.8,  3394.2, 3531.6,  3701.3, 2953.3,  4239.6, 3742.4,  4357.6, 2801.4,  2931.9, 3306.4,  2958.0, 2838.3,  3215.8, 3052.2,  3175.6, 2991.7,  3262.5, 3190.5,  3260.3, 3757.4,  3067.7, 4190.1,  3260.1, 3765.4,  3372.0, 3925.1,  3331.9, 3703.1,  3663.8, 3134.1,  3783.9, 3742.9,  3891.1, 3442.2,  4219.1, 3402.1,  4276.8
user_31/IMG_20211223_161426.jpg, 868.3,  4050.6, 1720.2,  3612.9, 1292.2,  4185.0, 1266.4,  4919.3, 1993.3,  4583.6, 532.4,  3911.2, 897.7,  3662.1, 732.1,  4142.1, 856.4,  3992.3, 863.6,  4092.5, 1021.0,  3975.6, 1342.5,  3441.8, 1930.2,  3281.9, 1566.0,  3698.5, 1668.3,  3562.5, 1551.0,  4029.2, 1161.5,  4455.4, 1719.8,  4198.6, 1550.5,  4642.6, 1560.5,  4714.3
user_31/IMG_20211223_220241.jpg, 2364.1,  3821.5, 3621.0,  4015.6, 2895.3,  4767.1, 2298.1,  5258.8, 3335.4,  5388.6, 2002.8,  3534.1, 2718.7,  3605.7, 2147.1,  3792.0, 2394.6,  3748.4, 2330.5,  3882.0, 2584.3,  3863.5, 3322.5,  3726.9, 4045.2,  3895.9, 3408.8,  3998.4, 3619.2,  3935.0, 3204.4,  4545.0, 2484.8,  4716.9, 3264.2,  4837.4, 2846.2,  5329.6, 2811.7,  5387.1
user_31/IMG_20211223_220243.jpg, 3125.3,  3631.0, 4272.7,  3920.7, 3738.4,  4694.1, 2868.9,  5073.6, 3860.6,  5286.5, 2742.4,  3303.7, 3586.7,  3454.4, 2911.5,  3582.7, 3164.1,  3561.9, 3096.9,  3693.2, 3328.6,  3686.1, 4113.4,  3616.1, 4684.7,  3788.0, 4086.2,  3890.0, 4291.1,  3844.3, 3954.6,  4443.2, 3184.3,  4561.3, 3956.7,  4735.8, 3498.1,  5204.4, 3451.2,  5266.2
user_31/IMG_20211223_220244.jpg, 3174.7,  3597.5, 4326.5,  3947.5, 3780.3,  4681.7, 2867.4,  5073.2, 3838.5,  5322.9, 2791.2,  3235.9, 3667.2,  3443.4, 2960.3,  3540.2, 3216.3,  3521.4, 3144.0,  3665.7, 3378.4,  3662.9, 4183.1,  3628.0, 4756.2,  3808.3, 4141.7,  3909.1, 4353.0,  3864.8, 3999.4,  4446.2, 3206.8,  4542.9, 3990.7,  4748.6, 3504.4,  5196.9, 3451.3,  5269.6
user_31/IMG_20211224_090304.jpg, 802.2,  4363.9, 1658.9,  4018.2, 1392.4,  4762.7, 1229.4,  5260.8, 1947.1,  4990.4, 411.7,  4235.3, 891.8,  4033.6, 659.6,  4417.8, 786.5,  4303.4, 811.6,  4420.7, 951.0,  4313.9, 1312.8,  3867.6, 1875.7,  3665.5, 1516.2,  4092.2, 1620.2,  3958.0, 1550.9,  4512.4, 1150.3,  4875.5, 1705.3,  4671.9, 1559.8,  5101.3, 1571.4,  5162.3
user_31/IMG_20211224_090305.jpg, 1027.0,  4138.5, 1935.8,  3850.8, 1678.7,  4471.1, 1450.4,  5044.8, 2095.7,  4850.8, 625.2,  3934.4, 1151.6,  3746.1, 846.0,  4190.6, 1027.5,  4059.8, 1025.1,  4211.3, 1209.2,  4092.4, 1638.1,  3606.6, 2158.5,  3503.1, 1774.1,  3921.8, 1897.0,  3775.2, 1806.6,  4296.4, 1410.8,  4630.7, 1930.3,  4476.4, 1791.5,  4873.3, 1790.2,  4939.9
user_31/IMG_20211224_215344.jpg, 2229.4,  3443.7, 3140.6,  3511.8, 2584.1,  3766.0, 2158.3,  4350.0, 2947.2,  4429.8, 2014.2,  3155.7, 2463.0,  3123.2, 2072.7,  3451.2, 2245.0,  3402.6, 2210.7,  3468.5, 2389.1,  3452.6, 2925.4,  3165.5, 3452.0,  3331.2, 2980.6,  3497.9, 3128.9,  3460.3, 2843.2,  3752.1, 2298.1,  3899.3, 2907.2,  3966.5, 2562.5,  4263.6, 2534.3,  4332.7
user_31/IMG_20211224_215343.jpg, 2220.3,  3425.2, 3116.8,  3499.3, 2565.6,  3753.8, 2145.2,  4335.6, 2929.8,  4416.8, 2006.6,  3145.9, 2457.2,  3117.0, 2066.9,  3432.0, 2235.3,  3383.5, 2202.5,  3450.4, 2376.3,  3434.8, 2907.9,  3161.2, 3433.2,  3332.9, 2960.6,  3485.3, 3106.8,  3448.4, 2823.7,  3740.9, 2283.2,  3883.3, 2888.2,  3954.6, 2546.1,  4243.4, 2518.6,  4313.8
user_31/IMG_20211225_094144.jpg, 1723.1,  3950.8, 2541.5,  3960.5, 2119.3,  4343.5, 1753.6,  4867.0, 2454.3,  4879.1, 1501.3,  3704.4, 1909.4,  3666.1, 1573.4,  3960.6, 1742.2,  3906.7, 1703.9,  3980.6, 1872.9,  3955.3, 2332.9,  3690.2, 2789.4,  3783.1, 2396.4,  3964.0, 2527.2,  3909.6, 2320.2,  4270.6, 1844.7,  4454.5, 2386.4,  4472.3, 2130.8,  4805.3, 2107.8,  4857.9
user_31/IMG_20211225_094146.jpg, 1746.4,  3918.9, 2533.2,  3947.3, 2119.4,  4314.5, 1756.0,  4838.6, 2439.0,  4863.5, 1538.1,  3663.8, 1932.7,  3628.6, 1600.7,  3925.5, 1766.5,  3875.9, 1726.6,  3948.2, 1891.9,  3926.0, 2343.2,  3663.2, 2782.6,  3775.5, 2392.3,  3947.6, 2519.7,  3896.3, 2320.4,  4251.8, 1849.8,  4426.7, 2380.5,  4455.1, 2125.1,  4779.5, 2101.8,  4831.8
user_31/IMG_20211225_094147.jpg, 1631.5,  4103.9, 2445.2,  4122.0, 2010.9,  4515.8, 1648.3,  5045.5, 2326.1,  5072.2, 1409.8,  3848.6, 1823.2,  3812.3, 1482.9,  4110.9, 1650.2,  4063.6, 1612.4,  4131.4, 1780.4,  4109.7, 2242.3,  3838.3, 2697.9,  3939.1, 2300.4,  4123.0, 2430.2,  4074.2, 2218.1,  4441.9, 1740.1,  4620.7, 2279.3,  4649.0, 2011.0,  4983.7, 1987.9,  5041.9
user_31/IMG_20211226_112158.jpg, 2443.2,  3056.1, 2396.7,  2464.4, 2649.0,  2821.2, 3043.9,  3017.2, 3019.0,  2516.2, 2279.3,  3225.7, 2226.3,  2947.6, 2460.7,  3158.0, 2403.4,  3048.0, 2470.6,  3068.6, 2438.1,  2949.9, 2208.9,  2640.4, 2250.5,  2268.8, 2411.0,  2572.9, 2352.0,  2481.7, 2607.1,  2650.1, 2756.9,  2971.2, 2741.5,  2590.9, 2954.7,  2780.5, 2999.1,  2791.0
user_31/IMG_20211226_112200.jpg, 2362.9,  4024.9, 2985.6,  4128.1, 2623.0,  4310.9, 2303.1,  4693.6, 2845.9,  4773.3, 2223.2,  3803.8, 2539.6,  3819.6, 2247.3,  4017.8, 2383.0,  3988.1, 2343.5,  4048.9, 2477.8,  4044.8, 2866.0,  3888.3, 3215.3,  4025.2, 2872.7,  4116.0, 2980.6,  4081.2, 2786.9,  4301.8, 2410.7,  4387.5, 2821.7,  4456.6, 2600.8,  4649.4, 2578.6,  4697.6
user_31/IMG_20211226_112201.jpg, 2303.5,  4035.7, 2918.1,  4131.4, 2564.7,  4338.9, 2252.4,  4710.6, 2782.9,  4783.5, 2162.4,  3810.2, 2477.0,  3818.9, 2189.0,  4028.1, 2323.3,  3999.2, 2284.2,  4061.0, 2417.6,  4054.3, 2800.2,  3884.7, 3142.9,  4018.0, 2806.6,  4120.3, 2912.8,  4085.5, 2725.2,  4320.6, 2353.1,  4411.2, 2759.4,  4476.1, 2542.6,  4677.9, 2521.7,  4720.0
user_31/IMG_20211226_193332.jpg, 1477.1,  3736.0, 2293.3,  3663.2, 1880.5,  4073.8, 1601.2,  4625.3, 2266.6,  4573.9, 1236.1,  3521.0, 1637.1,  3450.5, 1333.3,  3760.0, 1489.0,  3688.8, 1461.3,  3769.6, 1624.8,  3725.6, 2051.2,  3428.9, 2527.8,  3461.7, 2148.7,  3681.5, 2272.0,  3612.8, 2084.7,  3984.0, 1638.3,  4205.3, 2169.4,  4171.7, 1939.4,  4514.7, 1924.9,  4576.3
user_31/IMG_20211226_193334.jpg, 1450.1,  3736.1, 2264.4,  3669.4, 1852.1,  4063.1, 1567.3,  4629.8, 2234.8,  4583.2, 1215.3,  3532.7, 1615.8,  3472.0, 1305.9,  3761.0, 1462.3,  3687.9, 1433.8,  3768.9, 1598.4,  3726.7, 2025.9,  3452.8, 2495.6,  3483.0, 2120.1,  3687.2, 2243.3,  3617.5, 2055.2,  3978.2, 1608.9,  4195.1, 2137.6,  4164.5, 1907.5,  4505.4, 1893.0,  4576.4
user_31/IMG_20211231_043629.jpg, 598.1,  3216.4, 1864.6,  3477.0, 1080.0,  4044.1, 405.6,  4714.7, 1478.8,  4917.2, 340.0,  2784.2, 975.1,  2843.5, 368.5,  3183.0, 638.2,  3155.0, 555.9,  3260.6, 829.9,  3267.1, 1611.7,  3013.4, 2292.7,  3286.8, 1639.9,  3439.6, 1854.6,  3397.8, 1432.6,  3946.1, 634.9,  4094.5, 1477.1,  4275.6, 987.7,  4768.5, 939.9,  4834.5
user_31/IMG_20211231_043630.jpg, 470.8,  3244.0, 1691.5,  3507.8, 870.0,  4010.0, 249.3,  4645.7, 1288.1,  4871.0, 224.1,  2799.5, 822.1,  2863.3, 250.9,  3208.6, 509.0,  3182.0, 428.2,  3288.2, 694.9,  3297.0, 1455.2,  3031.7, 2138.3,  3315.6, 1469.7,  3470.4, 1679.7,  3424.5, 1233.8,  3938.6, 482.3,  4071.9, 1275.5,  4259.0, 787.2,  4699.8, 743.3,  4764.6
user_31/IMG_20211231_212142.jpg, 2278.2,  3466.7, 3015.5,  3622.3, 2574.1,  3735.4, 2192.1,  4084.7, 2795.6,  4216.8, 2114.9,  3211.1, 2492.4,  3235.6, 2145.4,  3451.9, 2302.1,  3425.6, 2254.0,  3492.2, 2411.4,  3496.9, 2884.0,  3327.8, 3289.8,  3521.5, 2881.6,  3599.6, 3014.2,  3567.2, 2751.9,  3744.3, 2337.9,  3800.2, 2781.9,  3904.7, 2520.2,  4058.2, 2493.0,  4105.1
user_31/IMG_20211231_212143.jpg, 2467.1,  3606.9, 3227.2,  3708.1, 2823.6,  3762.4, 2472.9,  4204.1, 3097.5,  4273.0, 2266.5,  3398.1, 2673.5,  3355.2, 2333.2,  3611.9, 2487.1,  3559.0, 2445.4,  3636.0, 2602.7,  3620.8, 3072.4,  3416.6, 3500.4,  3625.4, 3094.0,  3691.9, 3226.6,  3650.5, 2990.1,  3790.4, 2582.3,  3885.5, 3042.1,  3942.6, 2813.8,  4087.3, 2792.5,  4151.2
user_31/IMG_20210924_234511.jpg, 1144.8,  4070.1, 2092.4,  4030.8, 1586.6,  4394.4, 1241.4,  5038.6, 1990.5,  5016.7, 891.1,  3822.0, 1340.9,  3745.4, 979.8,  4096.6, 1159.6,  4013.6, 1125.0,  4106.4, 1315.0,  4063.8, 1829.2,  3740.0, 2362.9,  3833.3, 1926.1,  4042.4, 2071.3,  3968.4, 1822.9,  4340.0, 1310.0,  4570.6, 1905.9,  4562.4, 1625.9,  4918.5, 1604.6,  4986.4
user_31/IMG_20211018_231711.jpg, 1828.5,  3379.2, 2648.4,  3489.1, 2189.0,  3783.1, 1782.5,  4276.4, 2462.1,  4358.9, 1640.0,  3119.8, 2050.8,  3135.0, 1678.3,  3373.4, 1852.1,  3334.9, 1805.1,  3408.4, 1978.3,  3399.9, 2467.1,  3210.8, 2913.6,  3355.5, 2503.9,  3474.6, 2640.9,  3435.1, 2392.7,  3743.1, 1908.5,  3868.8, 2436.9,  3944.8, 2157.8,  4239.6, 2129.5,  4294.5
user_31/IMG_20211226_112158.jpg, 2443.2,  3056.1, 2396.7,  2464.4, 2649.0,  2821.2, 3043.9,  3017.2, 3019.0,  2516.2, 2279.3,  3225.7, 2226.3,  2947.6, 2460.7,  3158.0, 2403.4,  3048.0, 2470.6,  3068.6, 2438.1,  2949.9, 2208.9,  2640.4, 2250.5,  2268.8, 2411.0,  2572.9, 2352.0,  2481.7, 2607.1,  2650.1, 2756.9,  2971.2, 2741.5,  2590.9, 2954.7,  2780.5, 2999.1,  2791.0
user_31/IMG_20210922_230930.jpg, 1337.1,  4182.3, 2308.5,  4034.9, 1851.7,  4587.8, 1550.1,  5216.2, 2314.5,  5123.1, 1035.6,  3957.8, 1507.5,  3840.5, 1165.9,  4219.0, 1346.8,  4120.6, 1319.7,  4227.6, 1515.9,  4161.9, 2004.1,  3781.8, 2562.2,  3786.2, 2136.6,  4071.3, 2277.6,  3972.8, 2075.6,  4456.6, 1575.6,  4745.3, 2183.2,  4677.0, 1934.6,  5098.6, 1919.5,  5162.6
user_31/IMG_20211225_094144.jpg, 1723.1,  3950.8, 2541.5,  3960.5, 2119.3,  4343.5, 1753.6,  4867.0, 2454.3,  4879.1, 1501.3,  3704.4, 1909.4,  3666.1, 1573.4,  3960.6, 1742.2,  3906.7, 1703.9,  3980.6, 1872.9,  3955.3, 2332.9,  3690.2, 2789.4,  3783.1, 2396.4,  3964.0, 2527.2,  3909.6, 2320.2,  4270.6, 1844.7,  4454.5, 2386.4,  4472.3, 2130.8,  4805.3, 2107.8,  4857.9
user_31/IMG_20211003_094222.jpg, 1536.6,  3442.1, 2088.7,  3416.8, 1801.6,  3599.2, 1622.9,  3997.8, 2050.5,  3972.2, 1386.4,  3269.1, 1644.0,  3216.1, 1435.4,  3457.3, 1548.8,  3402.7, 1520.7,  3469.2, 1641.4,  3439.3, 1943.7,  3210.6, 2258.8,  3289.4, 1986.0,  3429.1, 2072.8,  3371.8, 1941.5,  3579.4, 1646.3,  3725.4, 1991.7,  3710.1, 1839.7,  3887.0, 1829.8,  3936.4
user_31/IMG_20211021_101055.jpg, 1768.8,  3442.0, 2493.4,  3461.9, 2107.7,  3619.8, 1859.9,  4040.4, 2322.6,  4054.2, 1591.6,  3232.9, 1946.8,  3192.4, 1639.7,  3453.7, 1786.0,  3395.6, 1747.9,  3469.4, 1901.7,  3449.3, 2316.6,  3208.4, 2709.8,  3327.8, 2361.5,  3465.9, 2477.2,  3406.3, 2273.5,  3615.5, 1899.5,  3751.3, 2318.2,  3772.1, 2106.5,  3913.6, 2089.5,  3977.7
user_31/IMG_20211021_101055.jpg, 1768.8,  3442.0, 2493.4,  3461.9, 2107.7,  3619.8, 1859.9,  4040.4, 2322.6,  4054.2, 1591.6,  3232.9, 1946.8,  3192.4, 1639.7,  3453.7, 1786.0,  3395.6, 1747.9,  3469.4, 1901.7,  3449.3, 2316.6,  3208.4, 2709.8,  3327.8, 2361.5,  3465.9, 2477.2,  3406.3, 2273.5,  3615.5, 1899.5,  3751.3, 2318.2,  3772.1, 2106.5,  3913.6, 2089.5,  3977.7
user_31/IMG_20211225_094146.jpg, 1746.4,  3918.9, 2533.2,  3947.3, 2119.4,  4314.5, 1756.0,  4838.6, 2439.0,  4863.5, 1538.1,  3663.8, 1932.7,  3628.6, 1600.7,  3925.5, 1766.5,  3875.9, 1726.6,  3948.2, 1891.9,  3926.0, 2343.2,  3663.2, 2782.6,  3775.5, 2392.3,  3947.6, 2519.7,  3896.3, 2320.4,  4251.8, 1849.8,  4426.7, 2380.5,  4455.1, 2125.1,  4779.5, 2101.8,  4831.8
user_31/IMG_20211018_231714.jpg, 1177.9,  3974.9, 1984.2,  4074.5, 1522.0,  4424.5, 1090.4,  4883.2, 1802.9,  4982.1, 932.3,  3761.1, 1406.5,  3758.2, 1040.7,  3971.0, 1191.9,  3941.2, 1166.8,  3998.2, 1312.1,  3989.0, 1789.7,  3812.2, 2262.9,  3956.5, 1852.5,  4057.2, 1983.3,  4036.1, 1725.5,  4351.9, 1237.1,  4475.6, 1773.8,  4556.2, 1475.5,  4856.3, 1451.4,  4910.2
user_31/IMG_20211030_094642.jpg, 937.0,  3093.2, 1657.2,  3084.9, 1315.4,  3483.4, 1022.9,  3891.6, 1582.1,  3882.4, 737.3,  2912.6, 1110.1,  2895.9, 802.5,  3099.8, 953.7,  3049.5, 919.7,  3126.2, 1071.9,  3097.2, 1469.5,  2911.0, 1868.0,  2943.9, 1529.9,  3095.3, 1642.5,  3038.7, 1472.4,  3384.6, 1079.6,  3546.7, 1529.2,  3549.0, 1330.0,  3846.7, 1311.9,  3890.6
